loan_amnt,term,int_rate,installment,grade,emp_length,home_ownership,annual_inc,purpose,addr_state,dti,delinq_2yrs,inq_last_6mths,open_acc,pub_rec,revol_bal,revol_util,total_acc,credit_history_years,loan_status
3500,60,17.88,88.65,B,7 years,MORTGAGE,109900.8,other,OH,17.92,0,0,7,0,128330.91,42.11,32,19,0
24500,36,11.71,810.36,B,7 years,MORTGAGE,55690.6,credit_card,GA,4.19,0,0,3,0,3716.36,25.38,43,27,0
4500,60,16.75,111.23,A,4 years,MORTGAGE,73343.71,credit_card,OH,13.29,0,1,10,0,21100.6,59.71,27,12,0
35500,36,13.94,1212.27,A,8 years,MORTGAGE,60366.35,credit_card,GA,14.82,1,4,5,0,212.3,15.28,33,12,0
28000,36,14.54,964.33,A,8 years,MORTGAGE,36553.37,credit_card,OH,33.51,0,0,25,1,17153.59,83.0,35,14,0
31000,36,19.69,1147.18,A,4 years,RENT,20000.0,credit_card,NY,12.37,0,0,10,0,3249.63,24.75,55,19,0
5500,60,22.4,153.16,D,8 years,RENT,74273.15,debt_consolidation,IL,21.01,2,3,20,0,8776.33,31.62,41,5,1
24500,36,5.81,743.23,E,< 1 year,OTHER,65314.78,debt_consolidation,NC,13.48,0,0,19,0,27960.82,28.69,12,7,0
33500,36,26.98,1367.29,C,2 years,MORTGAGE,43954.6,debt_consolidation,FL,19.26,0,1,2,0,8825.31,16.21,50,15,0
12500,36,14.43,429.84,D,4 years,RENT,26646.51,small_business,IL,16.31,1,2,25,0,5200.27,31.67,25,8,0
14500,36,21.27,548.3,A,7 years,MORTGAGE,82032.42,vacation,TX,23.64,1,0,11,0,16659.11,18.28,6,22,0
17500,36,8.5,552.43,C,nan,RENT,52419.82,other,IL,11.52,0,0,26,1,4928.83,29.15,28,14,0
29000,60,19.5,760.28,A,2 years,RENT,79097.56,debt_consolidation,PA,12.67,0,1,14,0,32984.9,3.49,6,5,0
34000,36,22.12,1300.59,G,6 years,MORTGAGE,152059.06,credit_card,OH,3.86,0,0,22,0,4475.12,10.92,32,7,0
13500,36,9.36,431.56,A,10+ years,RENT,20522.65,debt_consolidation,MI,5.06,0,0,9,0,18138.46,69.99,22,18,0
32000,36,27.85,1321.04,C,9 years,MORTGAGE,42201.02,debt_consolidation,MI,8.48,0,2,11,1,18298.66,54.92,58,21,0
11500,36,24.06,451.54,A,3 years,MORTGAGE,53922.99,debt_consolidation,FL,15.52,0,1,2,0,1122.72,57.74,30,20,0
18500,60,18.58,475.63,A,5 years,MORTGAGE,123922.68,credit_card,CA,19.1,0,0,28,0,9975.75,60.53,13,13,0
39500,60,9.57,830.93,D,4 years,RENT,26417.94,credit_card,IL,16.65,0,1,24,0,12832.44,5.27,57,8,0
19000,36,26.71,772.73,A,2 years,RENT,157618.13,debt_consolidation,OH,11.72,1,1,5,1,17315.3,17.67,54,26,0
2000,60,7.18,39.77,A,1 year,MORTGAGE,64082.59,small_business,TX,30.23,0,1,13,0,9554.66,79.43,43,19,0
37500,60,8.32,766.12,F,9 years,MORTGAGE,57068.05,major_purchase,CA,16.28,0,1,12,0,6381.93,11.44,15,3,0
32500,36,22.61,1251.47,B,4 years,RENT,54228.95,small_business,NC,35.89,5,0,21,0,8890.71,6.57,59,2,1
12000,36,11.72,396.97,E,7 years,MORTGAGE,48139.99,credit_card,MI,3.1,0,0,8,1,28834.4,24.54,57,16,0
36000,60,16.75,889.86,F,7 years,MORTGAGE,101119.51,debt_consolidation,NY,5.76,0,0,14,0,7716.1,41.85,41,10,0
29500,36,18.7,1076.88,D,1 year,RENT,35092.39,medical,NC,5.79,1,0,18,0,6782.65,66.14,10,29,0
6500,36,16.73,230.87,A,< 1 year,RENT,71161.49,medical,NC,12.59,0,1,19,0,4641.88,23.56,41,19,0
26500,36,7.56,825.05,A,10+ years,MORTGAGE,49410.05,credit_card,MI,21.78,4,4,5,0,4081.52,47.65,57,17,1
6000,36,23.57,234.04,A,4 years,RENT,40901.96,car,FL,26.9,0,0,12,0,2072.56,58.97,35,5,1
5000,36,11.38,164.59,D,3 years,RENT,218160.78,debt_consolidation,NY,9.88,0,0,3,0,1805.55,23.83,12,3,0
3000,36,23.59,117.05,A,2 years,RENT,73830.36,credit_card,NY,1.66,0,0,9,2,4769.65,55.86,51,7,0
35500,36,26.7,1443.59,A,3 years,RENT,81359.49,other,OH,22.53,0,1,10,0,58375.06,15.11,24,27,0
36000,36,18.64,1313.07,C,< 1 year,RENT,105755.85,credit_card,IL,13.9,1,0,27,0,19775.64,62.08,51,3,1
9500,36,22.81,366.8,C,10+ years,MORTGAGE,29416.91,small_business,NY,2.16,3,0,27,0,25749.25,35.1,16,22,0
40000,36,6.4,1224.14,C,2 years,MORTGAGE,143795.29,credit_card,PA,2.78,0,1,2,0,20901.86,71.29,36,25,0
33000,36,6.4,1009.92,C,3 years,RENT,20000.0,debt_consolidation,MI,13.29,0,0,24,0,88730.44,18.73,58,9,0
40000,36,10.33,1296.89,C,9 years,MORTGAGE,40766.53,small_business,CA,21.14,1,2,8,0,11380.28,14.79,52,24,0
27500,36,14.28,943.63,B,4 years,OWN,47595.06,other,MI,11.45,1,0,14,0,6119.95,11.99,50,4,0
5000,36,9.98,161.29,F,< 1 year,MORTGAGE,80086.43,credit_card,IL,11.15,0,0,10,1,3364.68,37.58,39,6,1
36000,60,21.06,975.14,E,9 years,MORTGAGE,66793.37,credit_card,MI,9.93,2,0,11,1,11575.69,46.14,12,6,0
30500,36,12.28,1017.12,B,2 years,RENT,55082.79,other,GA,21.31,0,0,20,0,18283.37,52.8,14,16,0
5000,60,26.22,150.35,A,10+ years,RENT,59516.05,other,IL,7.9,0,1,2,0,888.41,49.65,5,3,0
22500,36,19.23,827.38,E,1 year,RENT,36716.76,debt_consolidation,NY,22.92,0,0,26,0,4046.21,94.68,12,18,0
6000,60,14.76,141.98,D,7 years,MORTGAGE,28321.71,other,MI,9.89,1,1,29,0,2310.73,38.135000000000005,51,27,1
2000,60,27.38,61.53,A,8 years,RENT,86099.24,small_business,FL,11.41,3,1,12,0,4669.28,37.15,55,4,0
39000,60,25.79,1162.83,D,7 years,MORTGAGE,84698.49,debt_consolidation,NC,16.19,0,0,4,0,55199.69,6.47,18,29,0
3000,36,25.59,120.22,C,4 years,RENT,132223.27,credit_card,FL,14.15,0,0,15,0,9862.96,39.46,48,27,0
16500,36,23.34,641.64,A,9 years,RENT,40335.67,debt_consolidation,OH,6.26,0,0,24,0,3996.16,76.72,36,11,0
11500,36,20.55,430.61,D,10+ years,RENT,84660.77,debt_consolidation,NC,3.77,0,4,5,0,4936.29,38.135000000000005,19,10,0
27500,36,14.49,946.44,B,3 years,MORTGAGE,51955.7,debt_consolidation,OH,6.18,1,0,17,0,10758.04,24.35,20,7,0
27000,36,15.85,947.24,E,2 years,MORTGAGE,108579.46,small_business,NY,16.38,0,0,11,0,1736.36,36.76,41,7,0
31500,36,21.35,1192.43,A,8 years,MORTGAGE,99805.78,debt_consolidation,TX,2.81,2,0,17,0,45873.85,54.01,37,4,0
25500,36,9.74,819.7,F,7 years,MORTGAGE,66543.07,home_improvement,NC,8.05,1,0,20,0,14860.02,66.04,30,17,0
13500,36,25.78,542.34,A,10+ years,MORTGAGE,50525.57,credit_card,CA,13.29,1,0,9,1,31964.13,74.55,57,1,0
34000,36,28.5,1415.56,A,< 1 year,RENT,96806.18,credit_card,TX,16.68,0,1,21,0,1904.39,45.4,54,29,0
27500,60,7.9,556.29,C,10+ years,OWN,82739.49,credit_card,OH,3.26,0,2,23,0,98757.29,46.43,26,18,0
21000,60,6.05,406.48,C,10+ years,MORTGAGE,42522.12,home_improvement,CA,2.53,0,0,27,0,595.61,68.24,26,9,0
4500,60,9.0,93.41,B,8 years,RENT,30825.6,major_purchase,FL,3.3,0,0,6,1,3402.71,10.76,38,28,0
12500,36,24.12,491.2,E,8 years,RENT,51830.47,debt_consolidation,FL,7.87,0,1,18,0,21712.11,29.02,32,17,0
7000,36,8.14,219.81,D,7 years,RENT,127734.21,debt_consolidation,NC,4.59,0,1,12,0,2580.33,34.63,49,1,0
38000,36,14.62,1310.22,B,6 years,OWN,106217.44,debt_consolidation,FL,12.58,0,4,5,0,6274.29,16.96,24,14,0
30500,36,7.05,942.45,C,< 1 year,RENT,34332.11,other,FL,18.39,0,1,24,0,20828.36,38.72,11,8,0
7500,60,16.1,182.78,D,2 years,OWN,33393.66,debt_consolidation,MI,14.77,0,0,3,0,54462.32,22.02,20,5,0
23500,36,20.29,876.82,E,8 years,MORTGAGE,113248.74,major_purchase,GA,3.87,0,0,21,1,5922.8,18.5,45,16,0
3000,60,20.9,80.99,D,4 years,RENT,33934.32,other,GA,27.82,4,0,18,0,68833.75,78.46,21,14,1
7000,36,18.21,253.8,B,3 years,RENT,77238.06,debt_consolidation,OH,6.22,0,0,18,1,10078.75,22.74,59,29,0
12500,36,28.48,520.29,D,9 years,RENT,44000.86,debt_consolidation,OH,8.95,2,2,2,0,4352.43,71.4,31,4,0
8500,60,18.51,218.21,C,10+ years,RENT,134392.84,home_improvement,CA,20.49,0,0,19,0,31513.13,38.135000000000005,19,3,0
15000,36,26.55,608.76,C,< 1 year,RENT,40732.75,other,CA,10.59,0,0,5,0,14440.01,29.9,59,8,0
10000,60,29.83,322.49,F,8 years,MORTGAGE,106051.57,credit_card,FL,26.17,1,1,29,0,17908.82,60.47,48,15,1
30500,60,11.13,665.12,C,6 years,OWN,65672.09,debt_consolidation,IL,24.04,0,3,22,0,9002.15,4.32,18,1,0
31500,36,12.01,1046.4,E,2 years,MORTGAGE,67920.79,debt_consolidation,MI,21.07,0,0,9,0,73805.77,25.08,20,9,0
24500,60,18.29,626.01,D,1 year,RENT,22355.9,debt_consolidation,CA,24.54,2,0,7,0,11756.13,35.58,24,11,0
16500,36,9.97,532.18,A,2 years,RENT,20000.0,debt_consolidation,GA,14.42,0,1,12,0,9572.65,57.92,17,11,0
23500,36,19.32,865.22,B,3 years,RENT,53622.12,debt_consolidation,OH,23.38,2,2,23,0,75499.03,45.41,29,11,0
36000,36,22.27,1379.89,C,2 years,OWN,67741.42,credit_card,PA,7.78,2,3,19,0,7364.97,49.29,39,26,0
35000,36,6.98,1080.38,C,1 year,RENT,34111.88,other,FL,13.59,3,0,6,0,7229.91,32.31,19,3,0
28500,36,22.19,1091.23,F,5 years,RENT,34740.22,small_business,MI,8.59,1,1,16,1,8784.57,26.28,10,2,1
17000,36,9.41,543.85,C,3 years,RENT,79279.62,other,CA,28.58,0,1,17,1,1993.47,19.68,24,2,0
12000,36,12.83,403.35,F,nan,RENT,79334.41,other,FL,30.77,0,0,8,0,5804.36,42.51,31,8,0
39500,36,23.6,1541.41,B,1 year,RENT,55889.37,major_purchase,PA,7.0,0,0,9,0,1406.07,33.52,54,26,0
31000,36,9.51,993.17,E,< 1 year,RENT,88441.88,car,FL,21.95,1,2,2,0,2573.9,24.2,28,4,0
2500,60,18.53,64.21,C,1 year,RENT,33286.22,debt_consolidation,MI,5.85,1,1,3,0,29912.45,69.31,35,19,0
33000,36,19.93,1225.22,B,4 years,OWN,50112.84,home_improvement,CA,13.72,0,0,8,0,15363.62,30.43,37,8,0
1500,36,9.53,48.07,B,4 years,RENT,136480.74,debt_consolidation,FL,32.94,2,3,5,0,16572.73,52.54,19,27,1
29500,60,12.23,659.65,F,7 years,RENT,61954.84,vacation,PA,13.29,0,4,29,0,1964.01,30.3,32,29,0
37000,36,20.36,1381.85,F,< 1 year,MORTGAGE,63777.53,small_business,MI,7.95,1,0,13,0,6788.17,11.92,16,25,0
14500,36,16.8,515.52,A,10+ years,MORTGAGE,189657.16,credit_card,OH,20.77,0,5,20,0,6040.7,20.57,55,10,0
17000,60,21.67,466.34,B,7 years,RENT,29742.4,home_improvement,MI,25.36,0,0,16,0,9241.2,16.64,16,18,0
12000,60,26.44,362.42,E,9 years,OWN,89162.44,credit_card,OH,13.29,1,0,17,0,10196.94,36.92,7,8,0
16000,36,8.81,507.38,A,7 years,MORTGAGE,137584.44,small_business,IL,6.48,0,1,20,0,1706.04,31.41,12,7,0
24500,60,7.23,487.79,F,8 years,RENT,50897.6,credit_card,NY,31.24,0,1,10,0,6665.01,38.135000000000005,11,26,0
23500,36,21.83,895.41,B,3 years,RENT,92024.98,debt_consolidation,PA,20.47,0,2,4,1,4778.43,20.65,17,3,0
23000,36,24.38,906.95,A,nan,MORTGAGE,36643.46,credit_card,PA,8.7,3,5,16,1,1158.32,22.25,20,16,0
16500,36,16.51,584.25,B,2 years,MORTGAGE,42473.42,debt_consolidation,GA,7.05,0,1,8,0,5678.78,8.3,53,8,1
26000,60,15.15,620.59,D,8 years,OWN,72582.8,major_purchase,IL,13.37,0,0,7,0,4753.27,12.78,7,26,0
24000,36,20.12,893.39,G,4 years,MORTGAGE,89257.73,debt_consolidation,CA,12.89,0,0,28,0,26030.99,17.44,6,10,0
31000,36,19.01,1136.49,A,10+ years,MORTGAGE,104869.11,credit_card,NY,11.6,0,0,11,0,12904.37,42.06,58,12,0
25500,36,17.51,915.63,C,1 year,MORTGAGE,131244.11,debt_consolidation,NC,9.09,0,0,22,0,8429.71,38.135000000000005,36,27,0
18000,60,25.56,534.25,F,10+ years,MORTGAGE,57888.66,credit_card,MI,6.2,0,1,9,0,44262.14,22.99,12,3,0
8000,36,9.75,257.2,E,2 years,OWN,108749.88,moving,TX,6.55,0,3,20,0,9228.13,33.09,31,21,0
40000,36,22.19,1531.55,B,7 years,RENT,50455.53,medical,OH,10.61,1,0,21,0,4816.49,40.19,37,10,0
19000,60,23.66,542.85,E,10+ years,MORTGAGE,93999.59,home_improvement,OH,13.67,0,0,7,0,51450.28,39.33,27,15,0
28500,60,27.58,880.16,B,10+ years,MORTGAGE,66419.4,home_improvement,FL,16.27,0,0,8,0,7558.19,46.21,11,8,0
30000,36,28.65,1251.47,C,6 years,RENT,74819.88,credit_card,IL,11.66,0,0,7,0,13190.51,67.48,43,9,0
13000,36,17.94,469.59,C,3 years,OWN,73995.08,debt_consolidation,CA,13.29,0,1,26,2,5294.48,60.9,33,4,0
10500,36,16.12,369.77,D,8 years,MORTGAGE,26839.97,debt_consolidation,IL,9.95,0,0,13,0,5167.72,20.34,7,9,0
24500,60,17.85,620.14,B,10+ years,MORTGAGE,34130.24,debt_consolidation,TX,3.66,0,0,13,0,11770.79,14.11,38,9,0
10500,36,23.45,408.92,C,< 1 year,RENT,63023.99,credit_card,NY,14.92,0,3,4,0,6368.02,69.33,21,2,0
8000,36,5.92,243.09,C,10+ years,RENT,25754.39,debt_consolidation,IL,7.09,0,0,14,0,5067.24,54.99,19,15,0
31500,60,9.77,665.72,A,10+ years,MORTGAGE,90726.57,credit_card,GA,4.36,0,1,19,0,3798.39,40.3,54,15,0
7500,60,27.74,232.34,B,6 years,RENT,92575.33,small_business,OH,23.39,0,1,9,0,4132.37,6.34,24,13,0
11000,36,10.29,356.44,B,5 years,MORTGAGE,70515.32,credit_card,MI,15.58,0,0,23,0,47759.5,4.93,46,22,0
25500,60,11.1,555.7,G,1 year,RENT,34181.27,credit_card,FL,17.48,0,0,5,1,11269.91,45.21,40,17,1
35000,36,28.52,1457.58,G,8 years,RENT,119380.3,credit_card,GA,16.33,0,0,12,0,1340.1,73.66,26,27,0
8000,36,12.71,268.44,B,10+ years,RENT,165811.24,debt_consolidation,TX,30.62,0,5,20,1,2412.74,68.51,44,1,0
32000,36,12.62,1072.36,D,8 years,RENT,64443.13,debt_consolidation,CA,14.12,1,0,19,0,453.08,63.19,7,3,0
22000,60,28.13,686.71,D,6 years,MORTGAGE,77285.97,major_purchase,OH,13.29,0,0,17,0,1779.12,34.02,10,17,0
14000,60,14.69,330.79,F,6 years,RENT,66228.71,debt_consolidation,GA,16.16,0,1,7,0,12616.14,32.81,6,3,0
31000,60,17.6,780.47,A,3 years,RENT,78056.22,debt_consolidation,TX,2.53,0,1,19,0,61056.13,32.39,44,29,0
27500,36,19.23,1011.24,D,6 years,MORTGAGE,56399.78,debt_consolidation,FL,15.63,0,4,22,0,1165.89,16.54,53,19,1
30000,36,26.77,1221.06,B,nan,OWN,58848.28,other,TX,8.12,0,0,25,0,22278.61,55.87,14,27,0
20000,60,7.4,399.81,D,9 years,MORTGAGE,94170.18,debt_consolidation,MI,9.42,0,0,13,1,4707.98,65.95,23,18,0
18000,60,11.89,399.4,E,8 years,RENT,193457.3,home_improvement,CA,13.29,2,2,14,0,10459.06,54.33,17,19,0
5000,36,19.88,185.51,A,8 years,RENT,29731.56,debt_consolidation,CA,21.07,2,1,6,0,23813.92,36.86,46,15,0
30500,36,16.15,1074.55,C,9 years,MORTGAGE,56845.58,credit_card,GA,8.24,0,2,2,0,3853.1,38.135000000000005,42,9,0
31500,60,12.32,705.8,C,4 years,MORTGAGE,33182.23,car,TX,5.58,0,1,20,0,1708.27,54.23,35,4,0
34500,36,15.54,1205.1,A,2 years,OTHER,132722.06,debt_consolidation,CA,26.05,0,3,16,0,3007.54,31.72,31,18,0
8500,36,29.17,356.99,B,2 years,RENT,44628.64,home_improvement,FL,13.29,1,2,19,0,12906.61,55.04,26,8,0
8500,60,6.02,164.41,C,7 years,MORTGAGE,29097.27,car,IL,11.57,1,0,4,0,6826.39,12.83,11,27,0
16500,60,9.1,343.31,E,7 years,MORTGAGE,82379.63,debt_consolidation,OH,14.97,1,4,28,0,8950.29,46.45,18,2,1
19500,36,5.96,592.87,D,9 years,MORTGAGE,143222.63,debt_consolidation,IL,10.66,1,5,22,0,1553.77,58.64,39,9,1
20000,36,20.04,743.68,A,8 years,RENT,83432.98,credit_card,IL,5.59,0,0,20,0,8342.97,37.8,12,17,0
31500,60,5.82,606.35,A,1 year,RENT,66330.09,moving,MI,14.66,0,0,7,1,4819.56,9.57,43,24,0
32000,36,16.62,1134.84,E,nan,MORTGAGE,73465.45,home_improvement,MI,9.06,0,0,25,0,3477.41,41.4,36,2,0
8500,60,26.55,257.27,D,2 years,MORTGAGE,121469.72,medical,PA,21.91,0,4,20,0,3857.04,20.26,58,26,0
27500,36,7.88,860.23,A,7 years,MORTGAGE,38673.13,debt_consolidation,PA,8.38,0,0,19,0,3570.05,64.51,12,12,0
8000,36,14.45,275.17,C,5 years,RENT,56617.67,other,NC,7.67,0,2,28,0,85768.22,11.28,41,29,0
9500,60,14.76,224.81,A,2 years,MORTGAGE,47746.21,debt_consolidation,MI,13.29,0,0,5,1,70838.7,72.09,14,9,0
2500,36,14.38,85.91,E,< 1 year,RENT,33391.86,credit_card,PA,35.34,0,5,10,0,3238.38,34.93,46,21,1
19000,36,23.32,738.66,A,4 years,RENT,50808.17,car,NC,13.63,0,0,9,0,89768.48,69.95,42,23,0
20500,60,5.61,392.62,A,5 years,MORTGAGE,104178.45,debt_consolidation,GA,8.62,0,0,2,0,6279.12,61.88,26,8,0
32000,36,24.61,1265.72,C,6 years,MORTGAGE,79483.21,debt_consolidation,OH,7.76,1,0,5,0,11966.91,72.74,23,9,1
34500,36,26.06,1391.13,D,10+ years,MORTGAGE,82632.24,credit_card,NY,1.51,1,0,2,0,21734.21,72.6,20,18,0
9000,60,16.07,219.2,B,9 years,RENT,64423.76,debt_consolidation,NC,22.39,0,1,28,0,10429.53,9.87,22,17,0
24500,60,27.24,751.63,B,9 years,RENT,77781.73,debt_consolidation,OH,27.71,2,2,3,0,6496.42,38.135000000000005,17,22,0
10000,60,14.84,237.06,B,3 years,RENT,40122.99,debt_consolidation,MI,22.37,0,0,6,0,2675.42,37.06,11,3,0
20000,36,22.52,769.2,D,9 years,RENT,51289.69,debt_consolidation,NC,13.29,0,0,12,1,1165.81,15.37,14,28,0
33000,36,15.03,1144.44,B,< 1 year,OWN,65907.14,debt_consolidation,TX,8.07,1,0,22,2,16396.35,72.44,10,27,0
27000,36,6.43,826.66,A,6 years,RENT,68786.17,debt_consolidation,TX,6.56,0,1,20,0,3937.83,25.15,6,2,0
9500,36,7.54,295.68,B,8 years,RENT,70269.56,debt_consolidation,GA,15.2,0,1,20,1,3557.92,45.26,20,25,0
20000,36,16.33,706.4,F,8 years,RENT,55872.77,credit_card,CA,9.98,0,0,7,0,2196.46,4.54,40,3,0
30500,36,29.76,1290.77,C,5 years,RENT,49577.3,credit_card,IL,15.39,0,1,12,0,12512.01,11.09,39,19,0
39000,36,9.85,1255.68,C,1 year,MORTGAGE,290362.56,credit_card,CA,8.21,1,0,27,0,180.35,40.29,39,6,0
18000,36,27.44,739.11,D,< 1 year,MORTGAGE,94220.55,credit_card,GA,15.38,0,0,16,0,22688.15,50.17,35,8,0
37000,36,28.03,1531.05,C,1 year,MORTGAGE,73612.77,medical,PA,14.82,0,1,27,0,4659.99,47.59,12,15,0
17500,36,15.54,611.28,D,8 years,RENT,53284.23,credit_card,GA,8.05,1,0,19,0,31009.56,43.43,48,10,0
8000,60,16.81,198.0,E,4 years,RENT,47781.35,debt_consolidation,CA,3.03,2,5,23,0,2536.04,63.31,6,26,1
37000,36,17.82,1334.3,B,8 years,RENT,56083.66,other,CA,27.76,1,1,20,0,31730.85,31.82,18,7,0
10000,60,24.37,289.83,A,1 year,OTHER,69314.85,moving,NC,25.87,0,0,28,2,5839.84,58.35,59,21,0
38000,36,8.53,1200.09,A,10+ years,RENT,23383.41,debt_consolidation,OH,11.3,0,0,5,0,5805.9,74.52,22,7,0
32000,36,13.55,1086.7,D,1 year,RENT,27318.11,debt_consolidation,PA,11.11,1,4,21,0,4638.45,24.22,11,10,1
13500,36,9.68,433.58,D,4 years,RENT,43545.38,debt_consolidation,NY,8.14,4,2,25,0,24239.09,64.25,17,10,0
25000,36,27.02,1020.9,C,4 years,MORTGAGE,66407.79,debt_consolidation,MI,18.54,3,0,24,0,15954.03,48.27,13,15,1
2500,60,7.23,49.77,F,9 years,MORTGAGE,53122.9,major_purchase,NY,12.15,0,1,14,0,5685.53,32.12,19,6,0
33500,60,23.82,960.23,C,6 years,MORTGAGE,125374.51,credit_card,GA,18.87,1,0,27,0,27139.87,72.7,13,8,0
9000,36,16.27,317.61,A,2 years,RENT,28532.57,major_purchase,GA,5.77,1,2,7,0,5580.27,50.62,47,6,0
1000,36,23.01,38.71,C,7 years,MORTGAGE,41123.18,home_improvement,MI,4.78,2,0,17,0,3491.35,31.33,8,5,0
39000,36,27.3,1598.47,B,2 years,MORTGAGE,128033.33,debt_consolidation,CA,10.41,0,0,18,0,7208.72,39.76,9,14,0
37500,60,13.82,869.06,C,6 years,MORTGAGE,63931.0,credit_card,PA,17.45,1,0,14,0,11669.59,22.78,44,13,0
5000,36,11.06,163.84,B,< 1 year,MORTGAGE,93192.39,other,NC,29.75,0,0,7,0,1316.89,38.135000000000005,14,11,0
5500,60,21.43,150.13,C,9 years,OTHER,166979.02,debt_consolidation,NC,20.55,2,0,22,0,7363.52,31.59,59,24,0
25000,60,29.94,807.91,E,4 years,RENT,42323.5,credit_card,CA,18.85,2,2,26,0,14503.78,32.57,24,16,1
24500,60,23.37,695.88,A,8 years,OWN,56973.57,major_purchase,MI,16.41,0,0,26,0,15380.82,64.28,22,17,0
24500,36,24.99,973.99,B,3 years,MORTGAGE,52249.55,vacation,FL,10.81,1,0,27,0,3184.53,15.99,54,25,0
8000,36,20.93,301.11,D,2 years,RENT,22532.26,other,NY,9.54,0,2,28,2,2220.75,36.39,58,17,1
23000,60,14.52,541.39,D,nan,MORTGAGE,51266.95,debt_consolidation,TX,10.88,0,1,23,0,31672.42,62.99,29,13,0
1500,60,21.54,41.04,C,10+ years,MORTGAGE,93016.4,debt_consolidation,FL,6.15,0,5,10,1,5921.51,48.72,54,4,0
29500,36,8.65,933.29,A,8 years,RENT,78456.12,home_improvement,NY,19.98,0,1,19,2,21629.87,17.24,47,9,0
19500,60,17.48,489.67,B,1 year,RENT,81596.49,medical,TX,13.29,0,1,25,0,19101.56,6.73,57,1,0
2000,36,19.54,73.86,E,6 years,MORTGAGE,49624.78,debt_consolidation,FL,4.38,1,0,16,0,6180.1,21.41,55,5,1
30000,36,27.72,1236.37,D,8 years,MORTGAGE,43129.02,debt_consolidation,TX,4.11,1,0,7,0,3099.09,30.74,56,13,0
32000,36,28.03,1324.15,F,3 years,OWN,112941.79,credit_card,PA,14.59,0,0,8,0,3391.29,70.97,48,28,0
22000,60,6.97,435.32,B,4 years,RENT,46692.62,home_improvement,MI,6.35,0,0,28,0,8418.33,55.13,22,2,0
2500,36,20.98,94.16,C,4 years,OWN,69358.29,medical,PA,8.17,4,2,23,1,948.18,21.41,33,19,0
22000,60,25.01,645.86,B,6 years,RENT,64969.12,debt_consolidation,IL,11.38,0,1,23,2,4123.39,39.88,10,11,0
31000,36,18.64,1130.7,C,8 years,OWN,124350.38,credit_card,IL,8.46,0,0,10,0,8700.89,29.02,22,8,0
25000,60,7.84,505.0,E,7 years,MORTGAGE,97314.78,credit_card,IL,2.83,4,0,26,0,4347.48,28.55,39,17,0
32500,36,11.2,1067.09,B,10+ years,MORTGAGE,31331.23,other,GA,12.88,0,0,13,1,16587.94,42.2,52,21,0
10500,36,13.18,354.7,A,6 years,RENT,33064.76,credit_card,GA,24.34,0,2,3,0,3560.09,65.62,13,20,0
23000,36,21.74,875.29,D,7 years,OWN,79973.84,credit_card,MI,15.87,0,0,15,0,76127.82,17.05,35,26,0
9000,60,7.11,178.68,D,3 years,MORTGAGE,57978.71,credit_card,PA,14.23,0,0,23,0,1202.09,47.44,31,2,0
33500,36,18.97,1227.47,E,4 years,RENT,47687.0,debt_consolidation,NC,14.98,0,0,16,0,8784.02,48.51,10,7,0
11500,60,8.17,234.12,D,1 year,RENT,99490.15,credit_card,PA,26.34,4,1,19,0,37800.74,38.135000000000005,49,23,0
25500,60,15.18,609.06,B,4 years,RENT,65757.54,credit_card,NC,8.89,4,1,17,0,1828.5,51.97,14,4,0
35500,36,15.93,1246.85,A,9 years,RENT,61465.34,debt_consolidation,MI,25.16,5,0,17,0,34088.06,76.89,42,8,0
13000,36,16.57,460.71,D,1 year,MORTGAGE,88425.38,home_improvement,OH,23.54,5,3,12,0,1881.53,13.78,21,7,0
1500,36,22.92,58.0,E,< 1 year,MORTGAGE,49634.7,other,OH,7.4,0,0,14,0,21433.21,34.54,9,27,0
22000,36,7.49,684.24,A,7 years,MORTGAGE,131171.31,credit_card,FL,8.8,1,2,12,0,41096.09,19.14,43,21,0
9000,36,12.07,299.23,C,1 year,MORTGAGE,40375.41,debt_consolidation,NC,13.29,0,0,2,0,5971.34,51.52,47,20,0
37000,36,21.21,1397.97,B,< 1 year,RENT,83155.24,credit_card,IL,23.94,3,3,17,0,3598.03,29.47,34,22,0
10500,36,28.62,437.84,C,8 years,RENT,122628.71,debt_consolidation,NY,18.06,0,0,14,0,2058.75,38.135000000000005,25,16,0
19000,36,20.71,713.0,A,5 years,MORTGAGE,30072.07,debt_consolidation,IL,11.18,0,0,13,0,8426.64,44.91,29,8,0
26500,36,27.14,1083.86,B,8 years,MORTGAGE,50429.54,debt_consolidation,FL,14.45,0,4,29,0,4099.76,13.79,30,19,0
40000,36,29.23,1681.24,C,4 years,RENT,105990.39,debt_consolidation,IL,11.16,0,0,7,0,13369.68,30.28,16,24,0
13500,36,27.16,552.3,A,6 years,MORTGAGE,106790.29,medical,GA,23.92,1,0,8,0,38668.98,36.06,19,10,0
13000,36,29.32,547.04,B,5 years,MORTGAGE,54954.02,debt_consolidation,NY,19.01,0,0,14,0,3809.15,52.76,45,16,0
32500,36,24.54,1284.3,A,2 years,RENT,41467.47,home_improvement,CA,14.0,0,1,19,0,14302.52,32.46,6,3,0
16000,36,27.24,655.27,B,< 1 year,RENT,96564.64,major_purchase,OH,7.59,0,4,9,0,50501.76,10.25,45,5,0
15500,36,17.54,556.79,G,1 year,RENT,108204.1,home_improvement,NY,26.82,1,0,12,1,19355.34,32.75,24,12,1
